Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
7615,0.3,Good,F,VS1,63.7,56.0,4.28,4.26,2.72,731
108,0.28,Very Good,G,SI1,62.0,55.0,4.2,4.25,2.62,382
10847,0.7,Good,E,SI2,56.9,61.0,5.85,5.9,3.34,1793
3970,0.74,Fair,F,VS2,61.1,68.0,5.82,5.75,3.53,2805
11635,0.32,Very Good,E,VS1,61.6,56.0,4.4,4.46,2.73,618
5698,1.56,Premium,I,VVS2,60.5,58.0,7.53,7.45,4.53,8858
5174,0.54,Ideal,H,VS2,61.9,56.0,5.24,5.26,3.25,1359
24824,0.42,Ideal,G,VS2,61.7,57.0,4.8,4.83,2.97,847
10398,0.49,Very Good,G,VS2,60.1,56.0,5.13,5.15,3.09,1198
26578,1.11,Ideal,I,SI1,62.2,54.0,6.64,6.68,4.14,5006
20166,0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
2794,0.43,Premium,G,VS1,61.0,58.0,4.92,4.89,2.99,1008
2283,1.01,Premium,F,SI1,62.6,58.0,6.37,6.32,3.97,5202
5917,0.31,Ideal,F,IF,61.2,56.0,4.37,4.42,2.69,921
20580,1.01,Premium,H,SI1,59.8,60.0,6.48,6.52,3.89,4559
2521,0.73,Premium,F,SI1,60.6,59.0,5.81,5.77,3.51,2190
773,1.22,Ideal,F,SI2,62.0,57.0,6.88,6.83,4.25,4852
147,0.59,Very Good,F,SI1,61.7,57.0,5.39,5.43,3.34,1412
7476,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7217
6294,1.71,Very Good,I,VS2,63.4,59.0,7.53,7.45,4.75,11389
11526,1.03,Ideal,F,SI2,60.5,58.0,6.55,6.49,3.94,4586
19739,0.6,Very Good,F,VVS1,61.2,58.0,5.42,5.46,3.33,3333
17417,1.24,Premium,E,VS1,59.9,61.0,6.99,6.96,4.18,10388
857,2.04,Ideal,I,SI2,62.8,57.0,8.11,8.07,5.08,10282
3031,0.3,Fair,E,VS2,66.7,59.0,4.23,4.05,2.78,630
109,1.01,Good,E,SI1,64.3,59.0,6.31,6.34,4.07,4766
9518,0.7,Very Good,G,SI1,61.7,56.0,5.66,5.75,3.52,2310
9337,1.5,Premium,D,SI1,,59.0,7.44,7.39,4.49,11489
9683,0.44,Ideal,G,IF,61.3,55.0,4.91,4.95,3.02,1378
21738,1.0,Good,F,SI1,57.9,62.0,6.55,6.58,3.8,4961
19222,0.31,Very Good,E,IF,61.6,54.0,4.38,4.42,2.71,958
16982,0.9,Ideal,H,VS2,61.6,57.0,6.17,6.29,3.84,4173
25588,0.9,Very Good,I,IF,62.6,59.0,6.12,6.15,3.84,4596
15743,1.53,Ideal,H,SI2,61.2,56.0,7.46,7.43,4.56,9562
1331,2.2,Premium,J,SI2,60.9,60.0,8.42,8.34,5.1,13065
13155,0.96,Premium,E,SI1,60.0,60.0,6.44,6.39,3.85,4864
26478,0.6,Premium,D,VS2,60.9,61.0,5.43,5.4,3.3,1808
3387,0.29,Premium,G,VS1,62.1,59.0,4.25,4.22,2.63,547
3479,0.5,Good,E,SI1,64.6,54.0,4.95,5.05,3.23,1232
21404,0.91,Good,G,SI1,57.7,58.0,6.33,6.4,3.67,5394
11680,1.03,Fair,E,SI1,65.1,58.0,6.35,6.24,4.1,5624
6116,0.91,Fair,H,SI2,61.3,67.0,6.24,6.19,3.81,2825
14731,0.7,Fair,E,VS2,,61.0,5.62,5.47,3.64,2352
20896,0.41,Ideal,D,VS2,62.4,55.0,4.79,4.76,2.98,1076
15270,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6733
2850,0.62,Very Good,G,VS1,60.1,58.0,5.52,5.54,3.32,2161
12029,1.02,Premium,H,VS2,61.2,58.0,6.47,6.5,3.97,5217
9405,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,3624
22263,1.12,Premium,I,SI1,60.8,57.0,6.76,6.7,4.09,4704
21890,1.01,Premium,F,VS2,62.5,58.0,6.43,6.4,4.01,6271
1426,1.37,Very Good,I,SI2,62.2,59.0,7.07,7.17,4.43,5834
972,0.3,Ideal,G,SI2,61.9,57.0,4.28,4.31,2.66,422
9916,0.4,Very Good,E,VVS2,60.3,59.0,4.74,4.78,2.87,1017
17507,1.14,Fair,G,VS1,57.5,67.0,0.0,0.0,0.0,6381
16669,0.52,Ideal,J,SI1,61.4,56.4,5.15,5.17,3.17,896
8341,2.08,Very Good,J,VS2,60.6,61.0,8.24,8.34,5.02,13732
26248,1.22,Premium,E,SI2,61.5,58.0,6.84,6.86,4.21,6012
14480,0.6,Premium,F,SI2,58.9,59.0,5.55,5.52,3.26,1378
24699,0.31,Very Good,G,VS2,63.5,58.0,4.29,4.22,2.7,698
18889,0.31,Ideal,G,VS1,62.5,57.0,4.34,4.37,2.72,625
16430,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1056
17529,0.34,Very Good,G,SI1,61.2,54.0,4.53,4.56,2.78,536
12594,1.11,Ideal,E,SI1,62.5,54.0,6.62,6.63,4.13,6737
16425,0.72,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2314
9854,1.5,Premium,G,VS1,62.7,58.0,7.25,7.3,4.56,14105
20889,1.14,Premium,H,SI1,62.5,58.0,6.71,6.67,4.18,4948
10975,0.82,Fair,H,SI2,65.1,58.0,5.86,5.81,3.8,2358
19035,1.64,Ideal,F,SI1,61.8,55.0,7.6,7.58,4.69,13289
2123,0.81,Very Good,F,SI1,61.7,57.0,6.0,6.05,3.72,2858
2303,0.31,Ideal,F,VVS2,61.2,56.0,4.39,4.37,2.68,977
2942,0.84,Premium,E,VS2,62.4,60.0,6.04,5.98,3.75,3528
19006,0.53,Very Good,E,IF,59.8,60.0,5.28,5.35,3.18,2542
18246,0.3,Ideal,F,VVS2,61.8,55.0,4.33,4.35,2.68,694
10566,0.56,Ideal,D,SI1,61.9,55.0,5.31,5.29,3.28,1803
3665,1.05,Premium,D,SI2,60.4,57.0,6.6,6.55,3.97,5057
7916,1.28,Premium,G,VS2,62.1,60.0,6.95,6.89,4.3,8139
22153,0.53,Ideal,H,VVS1,61.2,56.0,5.25,5.27,3.22,1842
10819,0.3,Good,D,VS2,64.1,57.0,4.25,4.21,2.71,608
25037,2.01,Fair,J,VS1,66.6,54.0,7.76,7.92,5.22,14402
10175,1.06,Ideal,H,SI2,62.8,57.0,6.57,6.49,4.1,4452
19350,1.5,Ideal,I,SI1,,55.0,7.35,7.31,4.57,8736
13052,0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,367
2089,1.01,Very Good,D,VVS1,62.8,57.0,6.36,6.41,4.01,13312
9883,0.3,Premium,D,SI1,62.5,59.0,4.28,4.26,2.67,709
10330,1.23,Ideal,H,I1,61.6,55.0,6.92,6.87,4.25,3168
1013,0.34,Ideal,G,VS1,62.0,55.0,4.47,4.5,2.78,681
8519,0.83,Ideal,E,SI1,61.6,56.0,6.03,6.05,3.72,3775
7229,1.0,Premium,F,SI1,60.3,58.0,6.43,6.47,3.89,5197
9841,0.71,Ideal,I,VS1,62.1,56.0,5.72,5.68,3.54,2327
13631,0.82,Very Good,J,SI1,,57.0,5.88,5.94,3.72,2313
14249,1.02,Ideal,F,VS2,62.0,56.0,6.42,6.45,3.99,7326
7955,1.21,Fair,I,I1,65.0,58.0,6.65,6.59,4.3,2396
1491,0.72,Good,J,VS1,63.7,54.0,5.71,5.68,3.63,2062
17214,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,2874
15237,0.32,Premium,H,VS2,62.7,54.0,4.41,4.39,2.76,648
17010,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4641
24769,0.33,Ideal,D,SI1,60.9,56.0,4.46,4.5,2.73,736
11014,0.51,Very Good,E,VS2,62.8,56.0,5.11,5.14,3.22,1612
3843,1.53,Premium,G,VS2,61.8,59.0,7.45,7.31,4.56,12717
2142,0.47,Ideal,G,VVS1,61.3,56.0,5.03,5.05,3.09,1441
13327,0.5,Fair,F,I1,57.5,66.0,5.3,5.17,3.01,827
437,1.07,Very Good,D,SI1,61.8,61.0,6.54,6.57,4.05,5767
7217,0.32,Ideal,H,VVS1,61.4,55.0,4.4,4.46,2.72,698
13219,0.74,Very Good,G,VVS2,61.3,56.0,5.85,5.9,3.6,3413
20736,2.12,Premium,E,SI2,62.4,58.0,8.22,8.18,5.12,13884
2296,0.78,Premium,F,SI1,60.8,60.0,5.97,5.94,3.62,2826
19964,0.32,Ideal,G,VS1,61.7,55.0,4.43,4.39,2.72,828
7063,1.24,Ideal,H,VS1,61.0,57.0,6.91,6.95,4.23,8719
21850,0.5,Very Good,D,SI1,63.4,56.0,5.01,5.06,3.19,1354
7008,0.42,Ideal,G,IF,62.1,56.0,4.8,4.83,2.99,1400
2961,0.53,Ideal,G,VVS2,62.2,54.0,5.17,5.22,3.23,1948
26959,1.37,Premium,E,SI2,61.0,57.0,7.25,7.19,4.4,6751
3198,0.51,Premium,E,VS2,59.3,58.0,5.23,5.2,3.09,1662
224,0.34,Very Good,E,SI1,60.3,57.0,4.53,4.56,2.74,596
17904,0.71,Ideal,G,VS2,61.8,56.0,5.73,5.76,3.55,3299
10513,1.28,Very Good,I,VS1,62.8,57.0,6.9,6.95,4.35,6726
2632,1.53,Ideal,F,SI1,61.9,55.0,7.43,7.36,4.58,11525
18740,0.48,Premium,H,VS1,60.7,61.0,5.04,5.01,3.05,1270
23712,0.41,Premium,G,SI1,60.3,59.0,4.79,4.76,2.88,923
25344,0.31,Premium,D,VS2,61.8,57.0,4.41,4.36,2.71,942
8152,1.57,Premium,G,SI1,59.5,58.0,7.61,7.56,4.51,11113
18525,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1199
26662,0.7,Very Good,E,SI1,60.3,60.0,5.77,5.81,3.49,2312
22345,0.3,Ideal,E,VS2,62.0,53.0,4.31,4.33,2.68,603
25485,0.37,Ideal,E,SI1,62.7,54.0,4.6,4.55,2.87,833
5463,0.31,Very Good,F,VS2,62.7,57.0,4.31,4.36,2.72,500
8280,0.64,Very Good,D,VS2,58.6,59.0,5.7,5.74,3.35,2332
13695,1.06,Premium,I,VS1,62.4,55.0,6.57,6.5,4.08,4920
3873,1.01,Good,D,SI2,57.6,62.0,6.56,6.66,3.81,4260
5900,0.9,Very Good,G,SI1,63.0,57.0,6.13,6.19,3.88,3681
7195,0.7,Ideal,I,VS1,61.9,56.0,5.69,5.72,3.53,2616
18846,0.9,Very Good,I,VS2,62.8,52.0,6.19,6.23,3.9,3764
26049,0.93,Fair,D,VS2,56.3,67.0,6.52,6.45,3.65,5078
11546,1.0,Premium,D,VS1,61.9,55.0,6.4,6.36,3.95,8333
5258,0.9,Very Good,G,SI1,62.0,58.0,6.14,6.18,3.82,3841
21805,0.31,Premium,D,SI2,62.1,59.0,4.31,4.35,2.69,462
20429,2.0,Good,I,VS1,58.8,65.0,8.03,8.1,4.74,15708
10699,1.23,Very Good,E,VS2,58.9,59.0,6.98,7.05,4.13,9193
15684,2.01,Premium,F,SI2,61.3,58.0,8.14,8.07,4.97,14067
2402,1.24,Premium,D,SI2,61.4,59.0,6.87,6.91,4.23,6840
5386,1.61,Ideal,F,SI1,62.6,58.0,7.44,7.48,4.67,12085
12840,0.33,Premium,G,VS1,62.8,58.0,4.41,4.38,2.76,854
1136,0.31,Ideal,D,VS2,59.4,57.0,4.5,4.45,2.66,879
12806,0.7,Ideal,H,VS1,61.8,56.0,5.69,5.72,3.53,2691
22510,0.6,Ideal,D,VVS2,61.9,55.0,5.41,5.45,3.36,3382
26858,0.34,Very Good,F,VVS1,61.0,56.0,4.52,4.53,2.76,939
4610,0.95,Fair,J,SI1,58.0,66.0,6.5,6.46,3.76,3154
15119,0.41,Very Good,J,VS1,62.0,55.0,4.74,4.77,2.95,647
18734,0.71,Ideal,F,VS1,61.9,56.0,5.69,5.72,3.53,3710
21799,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,2227
11567,1.0,Premium,G,VS1,62.9,60.0,6.36,6.29,3.98,6989
3806,0.32,Premium,G,VS2,60.1,61.0,4.44,4.41,2.66,672
12930,0.71,Ideal,I,VVS2,60.4,57.0,5.78,5.81,3.5,3007
8186,1.3,Ideal,G,VS2,62.3,55.0,7.0,6.93,4.34,9540
21476,0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,932
23687,0.36,Premium,G,VS1,62.3,59.0,4.55,4.5,2.82,932
25251,0.38,Very Good,D,SI2,62.1,55.0,4.62,4.65,2.88,633
6473,0.6,Very Good,D,VS1,61.4,59.0,5.41,5.44,3.33,2431
20532,0.71,Very Good,E,VS2,59.9,59.0,5.79,5.83,3.48,3053
22445,1.01,Premium,G,SI1,61.0,59.0,6.45,6.51,3.95,4785
19875,0.81,Ideal,E,SI1,62.3,57.0,5.95,5.99,3.72,3404
24265,0.32,Premium,D,SI1,60.2,58.0,4.43,4.4,2.66,756
7493,0.38,Ideal,E,VS2,61.5,55.0,4.67,4.7,2.88,813
3085,1.21,Ideal,I,VS1,61.7,53.0,6.89,6.92,4.26,7111
10100,1.35,Premium,F,SI2,62.8,60.0,7.08,7.0,4.42,6804
4432,0.71,Ideal,G,VS1,61.0,57.0,5.77,5.74,3.51,2686
25818,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,3449
6322,0.7,Ideal,H,SI1,61.4,57.0,5.64,5.76,3.5,2240
3993,1.71,Premium,I,SI1,60.2,58.0,7.79,7.75,4.68,11104
14095,0.78,Ideal,E,SI1,62.7,56.0,5.88,5.83,3.67,2664
22233,1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
16606,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,5428
11977,0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,527
15065,0.72,Ideal,E,SI1,62.6,57.0,5.69,5.74,3.58,2731
9492,0.9,Very Good,J,VS2,61.9,59.0,6.14,6.2,3.82,3119
11284,1.02,Good,E,VS1,63.9,56.0,6.33,6.38,4.06,7602
23396,0.3,Premium,H,VS2,62.7,59.0,4.26,4.22,2.66,608
11393,1.01,Premium,G,VS2,62.4,58.0,6.38,6.41,3.99,5999
3872,0.51,Very Good,D,SI1,62.2,58.0,5.08,5.11,3.17,1398
25862,0.4,Ideal,E,VVS2,62.2,56.0,4.78,4.71,2.95,1238
12987,0.91,Very Good,E,SI1,62.4,57.0,6.11,6.23,3.85,4211
7114,0.75,Very Good,J,SI1,62.4,56.0,5.78,5.82,3.62,2083
26886,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1316
7610,0.5,Ideal,E,VS2,62.7,55.0,5.08,5.12,3.2,1451
14637,0.23,Ideal,F,VVS2,61.4,57.0,3.96,3.99,2.44,538
6319,0.9,Good,G,SI2,63.7,62.0,6.07,6.01,3.85,3014
9606,1.61,Premium,D,SI1,61.4,60.0,7.56,7.51,4.63,13582
3752,0.9,Good,F,SI1,63.9,59.0,6.09,6.06,3.88,3992
20904,0.4,Ideal,H,IF,62.7,57.0,4.7,4.68,2.94,1238
21293,0.23,Very Good,F,VS1,62.1,58.0,3.91,3.95,2.44,373
1714,0.59,Ideal,D,SI1,61.8,56.0,5.37,5.4,3.33,1816
20107,1.5,Good,I,SI1,64.0,60.0,7.13,7.25,4.6,8580
21755,0.41,Ideal,F,VS1,60.6,57.0,4.84,4.79,2.92,1076
7641,0.97,Ideal,J,I1,61.6,54.0,6.34,6.28,3.89,2370
26086,0.41,Good,F,VVS2,63.6,56.0,4.68,4.72,2.99,996
15265,1.02,Very Good,E,VS2,59.1,60.0,6.61,6.51,3.88,6762
8139,0.31,Ideal,F,VS2,61.8,56.0,4.33,4.37,2.69,625
16078,0.73,Very Good,G,SI1,59.8,61.0,5.83,5.85,3.49,2330
8453,0.3,Premium,D,SI1,61.0,61.0,4.29,4.27,2.61,709
4855,0.29,Very Good,E,VS1,60.4,58.0,4.28,4.33,2.6,499
2163,0.3,Ideal,F,VVS1,61.2,55.0,4.33,4.36,2.66,802
24030,0.32,Ideal,F,VS2,62.1,57.0,4.35,4.38,2.71,645
19310,0.33,Ideal,G,VVS2,62.0,53.5,4.44,4.48,2.76,754
7313,0.53,Ideal,H,VS2,62.3,54.0,5.19,5.21,3.24,1353
1889,0.51,Ideal,E,VS2,61.4,57.0,5.16,5.13,3.16,1781
19298,0.56,Ideal,G,SI1,62.3,53.0,5.31,5.28,3.3,1591
16329,0.39,Ideal,I,VS1,62.5,54.0,4.67,4.7,2.92,816
2696,1.24,Very Good,I,VS2,60.1,59.0,6.95,7.02,4.2,5783
25086,0.63,Ideal,D,IF,61.2,53.0,5.55,5.6,3.41,3832
21315,1.12,Very Good,G,VVS1,58.9,60.0,6.78,6.91,4.03,8072
4364,0.3,Premium,J,VS1,62.6,58.0,4.32,4.27,2.69,506
4804,1.01,Ideal,G,VS2,61.9,56.0,6.4,6.44,3.97,7179
16235,0.9,Very Good,F,SI2,62.0,61.0,6.14,6.16,3.81,3770
24327,0.3,Ideal,F,IF,61.8,56.0,4.31,4.33,2.67,886
10271,1.06,Ideal,E,VS1,62.1,57.0,6.52,6.49,4.04,8567
25668,1.01,Premium,G,SI1,63.0,60.0,6.34,6.3,3.98,4118
5977,0.31,Ideal,I,VVS2,61.6,57.0,4.35,4.39,2.69,544
20513,0.31,Very Good,I,SI1,62.8,60.0,4.29,4.31,2.7,418
24920,0.37,Premium,J,VS2,60.7,60.0,4.65,4.68,2.83,454
6444,0.56,Very Good,E,VS1,61.9,57.0,5.29,5.31,3.28,2037
10317,0.33,Ideal,D,SI1,61.3,56.0,4.44,4.46,2.73,608
16700,1.21,Ideal,J,SI1,62.7,55.2,6.79,6.84,4.27,5390
8965,0.52,Ideal,E,SI1,61.4,57.0,5.18,5.15,3.17,1429
19799,0.7,Very Good,E,VS1,63.4,56.0,5.6,5.63,3.56,3107
6533,1.61,Very Good,G,SI1,,56.0,7.44,7.54,4.69,12028
21470,1.0,Very Good,E,SI2,60.7,59.0,6.38,6.44,3.89,4311
14664,0.51,Premium,D,VS1,59.5,57.0,5.24,5.21,3.11,1873
17323,0.77,Ideal,I,SI1,61.7,56.0,5.89,5.91,3.64,2382
21754,0.23,Very Good,E,VVS1,62.1,58.0,3.9,3.93,2.43,530
16367,0.32,Ideal,E,VS1,61.8,56.0,4.4,4.43,2.73,825
11972,1.51,Very Good,I,SI1,63.0,59.0,7.26,7.31,4.59,8758
6759,0.91,Ideal,G,VS2,62.3,57.0,6.18,6.24,3.87,4257
20763,1.04,Ideal,I,SI1,61.8,59.0,6.46,6.48,4.0,4484
17586,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,830
25137,1.39,Very Good,E,VS1,60.9,61.0,7.15,7.19,4.37,12614
6355,0.91,Very Good,E,SI1,62.1,60.0,6.21,6.25,3.87,4284
23021,0.56,Ideal,D,SI1,62.3,57.0,5.24,5.26,3.27,1578
25040,0.31,Very Good,E,SI1,63.3,55.0,4.36,4.33,2.75,698
18009,1.38,Ideal,H,VS1,63.6,56.0,7.05,7.0,4.47,8037
14008,1.2,Very Good,F,VS2,62.4,58.0,6.76,6.8,4.23,7114
4885,2.27,Good,J,VS1,59.3,61.0,8.47,8.55,5.05,17051
20845,1.2,Very Good,J,VS1,59.1,61.0,6.94,7.0,4.12,5016
2308,0.31,Ideal,F,VS2,61.1,56.0,4.35,4.39,2.67,640
15294,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5533
6439,1.15,Premium,H,SI1,62.0,58.0,6.77,6.66,4.16,5506
11767,0.35,Ideal,G,SI1,61.8,55.0,4.54,4.56,2.81,503
9242,0.34,Good,G,VVS2,58.0,61.0,4.56,4.58,2.65,826
12656,1.01,Fair,F,SI1,67.2,60.0,6.06,6.0,4.05,4276
3569,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,11294
7386,1.13,Ideal,I,VS1,61.9,55.0,6.67,6.7,4.14,6980
16291,0.32,Ideal,D,VS2,62.0,55.0,4.42,4.38,2.73,972
4628,0.3,Very Good,G,SI1,59.8,57.0,4.32,4.37,2.6,447
5573,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,4737
8766,0.9,Very Good,F,SI1,61.7,60.0,6.19,6.22,3.83,3854
9341,0.31,Ideal,D,VS2,62.1,54.0,4.36,4.4,2.72,626
26907,0.36,Very Good,I,VS1,60.3,60.0,4.58,4.64,2.78,568
21043,0.54,Very Good,E,SI2,63.4,56.0,5.18,5.14,3.27,1250
15262,0.4,Premium,F,SI1,62.3,57.0,4.74,4.67,2.93,945
26904,0.38,Ideal,E,VVS2,62.0,57.0,4.61,4.62,2.86,1100
1769,0.51,Ideal,D,SI1,61.7,55.0,5.11,5.16,3.17,1569
21400,0.95,Premium,J,VVS2,62.6,59.0,6.23,6.26,3.91,3669
7456,0.41,Very Good,E,SI1,63.2,56.0,4.74,4.72,2.99,1015
9031,1.61,Good,H,SI2,63.8,62.0,7.38,7.35,4.7,9169
15762,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,1007
15408,1.5,Good,J,VS1,,61.0,7.27,7.3,4.42,8347
12342,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,6579
15309,0.54,Premium,H,VS1,62.4,55.0,5.25,5.2,3.26,1637
20333,0.53,Good,H,SI1,63.7,55.0,5.15,5.12,3.27,1242
7814,0.37,Premium,F,VS2,60.6,58.0,4.63,4.67,2.82,746
7745,0.51,Ideal,E,SI1,61.4,56.0,5.14,5.16,3.16,1732
2800,2.06,Premium,H,SI1,62.4,59.0,8.11,8.07,5.05,14863
3986,0.73,Premium,E,VS2,61.9,57.0,5.79,5.75,3.57,3127
18649,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,11435
24281,1.7,Ideal,E,SI1,60.1,57.0,7.71,7.74,4.64,14623
22649,1.1,Ideal,G,VS2,61.9,57.0,6.63,6.57,4.09,7540
20467,0.31,Ideal,E,VVS2,61.3,55.0,4.34,4.37,2.67,864
767,1.38,Good,J,SI2,63.7,58.0,7.06,7.01,4.48,4598
20588,1.0,Premium,G,VS2,61.6,58.0,6.43,6.39,3.95,6048
19732,0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,394
16308,1.71,Premium,I,VS2,62.8,59.0,7.58,7.52,4.74,11958
22605,0.3,Ideal,G,IF,62.0,54.0,4.33,4.35,2.69,863
12371,0.9,Very Good,F,SI1,63.0,61.0,6.09,6.14,3.85,4009
20734,0.33,Good,F,VVS1,63.3,57.0,4.38,4.44,2.79,764
6710,0.4,Good,F,VVS1,61.9,61.0,4.71,4.73,2.92,1349
537,1.22,Premium,I,VS2,60.3,59.0,6.93,6.87,4.16,6217
26651,0.71,Ideal,E,VS2,61.8,57.0,5.73,5.7,3.53,2654
6658,0.7,Very Good,D,SI1,58.3,62.0,5.78,5.84,3.39,2563
13576,0.92,Fair,F,SI1,64.9,58.0,6.1,6.04,3.94,3117
3636,1.73,Very Good,I,SI1,61.2,60.0,7.65,7.67,4.69,10761
8817,0.8,Very Good,H,SI1,62.5,56.0,5.92,5.96,3.71,2919
16979,1.22,Very Good,D,SI2,59.0,58.0,6.96,7.08,4.14,6607
15286,0.24,Very Good,E,VVS2,62.4,54.0,3.96,3.99,2.48,608
19517,0.41,Good,E,VS1,58.4,58.0,4.88,4.91,2.86,917
4561,0.33,Ideal,F,VVS2,62.4,56.0,4.43,4.41,2.76,1067
9041,0.3,Good,G,VS1,63.1,59.0,4.25,4.27,2.69,605
17777,0.3,Good,E,SI1,63.7,59.0,4.27,4.21,2.7,675
8319,0.52,Ideal,I,SI1,61.8,56.0,5.15,5.18,3.19,1075
7130,0.3,Premium,G,VVS2,61.8,59.0,4.26,4.22,2.62,878
16485,1.1,Premium,E,SI2,61.7,59.0,6.64,6.59,4.08,5174
2753,0.7,Very Good,E,SI1,61.5,56.0,5.74,5.8,3.55,2239
5340,1.07,Ideal,H,SI2,62.4,55.0,6.56,6.59,4.1,4840
6526,0.5,Good,H,VVS2,66.1,58.0,4.87,4.9,3.23,1214
6833,0.53,Very Good,D,VS2,63.2,56.0,5.1,5.15,3.24,1601
13465,1.47,Premium,I,SI2,62.4,55.0,7.34,7.24,4.55,6742
4927,1.7,Ideal,J,VS2,62.2,56.0,7.64,7.61,4.74,9276
4831,1.14,Very Good,I,VS2,62.5,59.0,6.63,6.66,4.15,4785
9942,0.79,Good,G,SI1,63.6,57.0,5.86,5.84,3.72,2726
17469,1.23,Good,D,I1,63.7,58.0,6.79,6.72,4.3,4050
9144,0.52,Very Good,H,VS1,59.6,57.0,5.25,5.34,3.15,1320
26021,0.61,Ideal,G,VS1,61.5,56.0,5.48,5.5,3.38,2182
26294,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,707
17628,0.9,Premium,E,SI1,62.4,57.0,6.19,6.14,3.85,3609
12247,1.27,Good,F,I1,59.2,64.0,7.06,6.99,4.16,4324
9688,1.25,Premium,H,SI2,61.6,54.0,6.95,6.85,4.25,5740
1111,0.54,Very Good,G,VS1,61.6,56.0,5.23,5.26,3.23,1754
15411,0.7,Premium,D,SI2,58.3,61.0,5.74,5.7,3.33,2167
12617,1.2,Premium,H,SI2,59.6,60.0,6.91,6.84,4.1,4906
10592,0.26,Ideal,H,VVS2,62.5,54.0,4.11,4.14,2.58,508
25915,1.5,Premium,D,VS1,62.8,58.0,7.29,7.26,4.57,16793
17821,0.93,Very Good,I,VS2,63.1,58.0,6.19,6.21,3.91,3766
9288,0.51,Very Good,D,VS2,63.1,56.0,5.06,5.12,3.21,1658
2158,0.46,Ideal,E,SI2,61.3,56.0,4.96,5.02,3.06,870
12819,0.36,Premium,E,SI1,60.8,59.0,4.59,4.56,2.78,810
26766,0.34,Premium,F,VS2,62.3,57.0,4.48,4.44,2.78,880
6227,2.03,Premium,J,SI2,62.7,59.0,8.08,8.02,5.05,12531
19522,0.9,Very Good,F,VS2,59.6,59.0,6.27,6.31,3.75,4397
1878,0.33,Ideal,D,SI1,62.5,54.0,4.43,4.44,2.77,608
8492,1.5,Very Good,I,VS1,60.4,59.0,7.35,7.42,4.46,9759
11995,0.31,Ideal,E,VVS1,61.0,57.0,4.33,4.36,2.65,924
6921,0.3,Ideal,G,VVS1,62.9,57.0,4.3,4.26,2.69,1013
26773,0.71,Ideal,E,SI2,62.3,57.0,5.66,5.74,3.55,2190
2788,0.71,Very Good,F,VS2,63.5,60.0,5.64,5.67,3.59,2630
8312,0.53,Good,F,VS1,61.8,62.8,5.13,5.16,3.18,1624
13590,0.58,Ideal,E,VS2,62.0,57.0,5.33,5.35,3.31,1752
8289,1.25,Premium,J,VS2,62.2,59.0,6.88,6.86,4.27,5396
7139,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
1865,0.4,Ideal,H,VVS2,62.3,57.0,4.73,4.71,2.94,1125
10794,0.32,Premium,F,VS2,61.4,60.0,4.38,4.42,2.7,645
263,1.09,Ideal,F,VVS2,62.5,55.0,6.6,6.52,4.1,9845
7714,0.96,Very Good,D,SI2,60.0,60.0,6.43,6.47,3.87,4060
9047,0.31,Ideal,F,IF,62.1,55.0,4.34,4.35,2.7,979
25118,0.61,Ideal,I,VVS2,62.0,54.0,5.51,5.47,3.4,1867
93,0.4,Very Good,D,VVS2,59.4,61.0,4.77,4.82,2.85,977
280,0.46,Good,D,VS2,63.2,56.0,4.89,4.92,3.1,1205
8299,0.3,Very Good,H,VVS2,61.5,57.0,4.32,4.36,2.66,525
1106,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3095
